Timestamp,TotalBytes,Is_Attack
2024-01-01 00:02:03,1033.8245748917027,0.0
2024-01-01 00:02:04,1054.7114247491486,0.0
2024-01-01 00:02:05,1034.0983408137013,0.0
2024-01-01 00:02:06,1055.7596298008193,0.0
2024-01-01 00:02:07,1070.5033018211461,0.0
2024-01-01 00:02:08,1038.9038554145957,0.0
2024-01-01 00:02:09,1055.5369811292699,0.0
2024-01-01 00:02:10,1052.0219741439535,0.0
2024-01-01 00:02:11,1057.5230879172918,0.0
2024-01-01 00:02:12,1038.5118648422897,0.0
2024-01-01 00:02:13,1017.8079987854094,0.0
2024-01-01 00:02:14,1031.5200309256807,0.0
2024-01-01 00:02:15,1035.8021182297932,0.0
2024-01-01 00:02:16,1013.5004727040581,0.0
2024-01-01 00:02:17,1027.5263697405576,0.0
2024-01-01 00:02:18,1034.149511064132,0.0
2024-01-01 00:02:19,1024.872075120474,0.0
2024-01-01 00:02:20,1014.6853307940024,0.0
2024-01-01 00:02:21,1009.9683241513235,0.0
2024-01-01 00:02:22,1011.0969425697247,0.0
2024-01-01 00:02:23,1046.054116436863,0.0
2024-01-01 00:02:24,1028.1829747764161,0.0
2024-01-01 00:02:25,1014.8512740260601,0.0
2024-01-01 00:02:26,1017.6027856670589,0.0
2024-01-01 00:02:27,1001.4574450516496,0.0
2024-01-01 00:02:28,997.3028268381778,0.0
2024-01-01 00:02:29,988.4557942853168,0.0
2024-01-01 00:02:30,1019.1685119952311,0.0
2024-01-01 00:02:31,1004.7911099439453,0.0
2024-01-01 00:02:32,998.9345122878605,0.0
2024-01-01 00:02:33,999.8607830331067,0.0
2024-01-01 00:02:34,1002.4934700118587,0.0
2024-01-01 00:02:35,974.2443176987954,0.0
2024-01-01 00:02:36,981.1798431558365,0.0
2024-01-01 00:02:37,1021.9065450866074,0.0
2024-01-01 00:02:38,1003.9790865057786,0.0
2024-01-01 00:02:39,980.5239954827689,0.0
2024-01-01 00:02:40,983.34709393698,0.0
2024-01-01 00:02:41,955.1809880382428,0.0
2024-01-01 00:02:42,979.9599767519446,0.0
2024-01-01 00:02:43,996.3501155607469,0.0
2024-01-01 00:02:44,953.3201207733297,0.0
2024-01-01 00:02:45,960.620476446196,0.0
2024-01-01 00:02:46,971.7845897172504,0.0
2024-01-01 00:02:47,984.2677510458237,0.0
2024-01-01 00:02:48,992.6131395548437,0.0
2024-01-01 00:02:49,982.758148866753,0.0
2024-01-01 00:02:50,973.8128760169815,0.0
2024-01-01 00:02:51,968.9707884090052,0.0
2024-01-01 00:02:52,986.7766875383801,0.0
2024-01-01 00:02:53,979.9713017195231,0.0
2024-01-01 00:02:54,974.1777477773223,0.0
2024-01-01 00:02:55,967.8000750708599,0.0
2024-01-01 00:02:56,977.594064357609,0.0
2024-01-01 00:02:57,954.5930456415136,0.0
2024-01-01 00:02:58,953.5271677444905,0.0
2024-01-01 00:02:59,961.5391216973012,0.0
2024-01-01 00:03:00,986.5043558874473,0.0
2024-01-01 00:03:01,967.9811555041372,0.0
2024-01-01 00:03:02,1012.4147627293032,0.0
2024-01-01 00:03:03,1007.0577184552566,0.0
2024-01-01 00:03:04,974.7846401324394,0.0
2024-01-01 00:03:05,981.7794307247779,0.0
2024-01-01 00:03:06,989.0940386684916,0.0
2024-01-01 00:03:07,991.4482670450296,0.0
2024-01-01 00:03:08,952.4993587216325,0.0
2024-01-01 00:03:09,1006.8500404949806,0.0
2024-01-01 00:03:10,988.6057581997778,0.0
2024-01-01 00:03:11,996.4820881776755,0.0
2024-01-01 00:03:12,1019.3664358030167,0.0
2024-01-01 00:03:13,974.2873073815107,0.0
2024-01-01 00:03:14,969.1785562059343,0.0
2024-01-01 00:03:15,972.0925569788259,0.0
2024-01-01 00:03:16,981.3272287846698,0.0
2024-01-01 00:03:17,971.5543906279505,0.0
2024-01-01 00:03:18,981.8531166628471,0.0
2024-01-01 00:03:19,958.9212097647793,0.0
2024-01-01 00:03:20,985.6680509133784,0.0
2024-01-01 00:03:21,958.2229309490889,0.0
2024-01-01 00:03:22,983.2013640022226,0.0
2024-01-01 00:03:23,956.3722545768129,0.0
2024-01-01 00:03:24,938.5350984807097,0.0
2024-01-01 00:03:25,951.4106250562028,0.0
2024-01-01 00:03:26,964.4765990133887,0.0
2024-01-01 00:03:27,948.7526209733818,0.0
2024-01-01 00:03:28,982.264969070542,0.0
2024-01-01 00:03:29,945.065032556508,0.0
2024-01-01 00:03:30,954.1845352857781,0.0
2024-01-01 00:03:31,976.932667264116,0.0
2024-01-01 00:03:32,942.5840843168617,0.0
2024-01-01 00:03:33,939.5788164475348,0.0
2024-01-01 00:03:34,935.7120947639282,0.0
2024-01-01 00:03:35,931.7488100633807,0.0
2024-01-01 00:03:36,920.4782796928844,0.0
2024-01-01 00:03:37,904.5576348748507,0.0
2024-01-01 00:03:38,919.4936060585217,0.0
2024-01-01 00:03:39,927.6880981347279,0.0
2024-01-01 00:03:40,930.1605978889404,0.0
2024-01-01 00:03:41,925.597475083427,0.0
2024-01-01 00:03:42,949.0943710994255,0.0
2024-01-01 00:03:43,921.0175030273773,0.0
2024-01-01 00:03:44,929.9068977096587,0.0
2024-01-01 00:03:45,942.7300024354121,0.0
2024-01-01 00:03:46,931.0775532492225,0.0
2024-01-01 00:03:47,925.7227300958391,0.0
2024-01-01 00:03:48,937.4281260126402,0.0
2024-01-01 00:03:49,938.2235454997021,0.0
2024-01-01 00:03:50,954.5488423151019,0.0
2024-01-01 00:03:51,925.4948299926779,0.0
2024-01-01 00:03:52,939.9920736858035,0.0
2024-01-01 00:03:53,944.7363453952776,0.0
2024-01-01 00:03:54,959.623211791064,0.0
2024-01-01 00:03:55,963.4091131144615,0.0
2024-01-01 00:03:56,918.7060121714997,0.0
2024-01-01 00:03:57,951.0008404562232,0.0
2024-01-01 00:03:58,935.9918712925602,0.0
2024-01-01 00:03:59,968.5000248915098,0.0
2024-01-01 00:04:00,961.4646788982212,0.0
2024-01-01 00:04:01,951.6127042415399,0.0
2024-01-01 00:04:02,968.516157434349,0.0
2024-01-01 00:04:03,976.0427881502826,0.0
2024-01-01 00:04:04,954.2073336323821,0.0
2024-01-01 00:04:05,980.5644365980611,0.0
2024-01-01 00:04:06,965.8207389479837,0.0
2024-01-01 00:04:07,980.7929049977497,0.0
2024-01-01 00:04:08,965.8719693551782,0.0
2024-01-01 00:04:09,975.7452201324048,0.0
2024-01-01 00:04:10,963.9269711343092,0.0
2024-01-01 00:04:11,981.1904410764117,0.0
2024-01-01 00:04:12,975.1883150123858,0.0
2024-01-01 00:04:13,956.3321939575724,0.0
2024-01-01 00:04:14,991.7168636685515,0.0
2024-01-01 00:04:15,972.3811345485897,0.0
2024-01-01 00:04:16,950.6671013947955,0.0
2024-01-01 00:04:17,966.2811126966966,0.0
2024-01-01 00:04:18,943.9252154066673,0.0
2024-01-01 00:04:19,963.050175671377,0.0
2024-01-01 00:04:20,954.3288487651126,0.0
2024-01-01 00:04:21,967.2424525588035,0.0
2024-01-01 00:04:22,952.6440833013033,0.0
2024-01-01 00:04:23,972.6814552074096,0.0
2024-01-01 00:04:24,974.9665265269292,0.0
2024-01-01 00:04:25,966.4326013654861,0.0
2024-01-01 00:04:26,960.2458534466117,0.0
2024-01-01 00:04:27,973.0010021297489,0.0
2024-01-01 00:04:28,966.5280530831225,0.0
2024-01-01 00:04:29,952.4621991738422,0.0
2024-01-01 00:04:30,956.2236768559407,0.0
2024-01-01 00:04:31,955.6529473621085,0.0
2024-01-01 00:04:32,953.4418426505715,0.0
2024-01-01 00:04:33,945.7151570224986,0.0
2024-01-01 00:04:34,967.1784208422943,0.0
2024-01-01 00:04:35,945.6292318545709,0.0
2024-01-01 00:04:36,965.4605464685332,0.0
2024-01-01 00:04:37,963.6809330352694,0.0
2024-01-01 00:04:38,937.9959426477038,0.0
2024-01-01 00:04:39,960.3664333933922,0.0
2024-01-01 00:04:40,971.6127244639426,0.0
2024-01-01 00:04:41,926.7392479803492,0.0
2024-01-01 00:04:42,949.5780069908387,0.0
2024-01-01 00:04:43,962.5546893768307,0.0
2024-01-01 00:04:44,958.5361878770397,0.0
2024-01-01 00:04:45,956.0587948766918,0.0
2024-01-01 00:04:46,962.434051028988,0.0
2024-01-01 00:04:47,943.4766111319045,0.0
2024-01-01 00:04:48,946.790420870298,0.0
2024-01-01 00:04:49,932.7489827744308,0.0
2024-01-01 00:04:50,957.868396616049,0.0
2024-01-01 00:04:51,946.6969239695895,0.0
2024-01-01 00:04:52,953.1047245049887,0.0
2024-01-01 00:04:53,981.7307635930614,0.0
2024-01-01 00:04:54,985.4954477491555,0.0
2024-01-01 00:04:55,966.4748081092689,0.0
2024-01-01 00:04:56,970.5601585270496,0.0
2024-01-01 00:04:57,995.8717670940913,0.0
2024-01-01 00:04:58,961.4694245644271,0.0
2024-01-01 00:04:59,976.8842573347318,0.0
2024-01-01 00:05:00,981.179530306085,0.0
2024-01-01 00:05:01,986.1079066307707,0.0
2024-01-01 00:05:02,974.3154098665949,0.0
2024-01-01 00:05:03,995.5153938977303,0.0
2024-01-01 00:05:04,990.4378326548377,0.0
2024-01-01 00:05:05,983.4512751598469,0.0
2024-01-01 00:05:06,998.4215956019233,0.0
2024-01-01 00:05:07,970.2222076299477,0.0
2024-01-01 00:05:08,1015.2402933796845,0.0
2024-01-01 00:05:09,1022.4620717627881,0.0
2024-01-01 00:05:10,1007.0080685645588,0.0
2024-01-01 00:05:11,1002.2587060420593,0.0
2024-01-01 00:05:12,1000.0113581168127,0.0
2024-01-01 00:05:13,1029.976245557281,0.0
2024-01-01 00:05:14,1038.217270812996,0.0
2024-01-01 00:05:15,1008.9897176918568,0.0
2024-01-01 00:05:16,1013.7564794201621,0.0
2024-01-01 00:05:17,1010.9950140425225,0.0
2024-01-01 00:05:18,1022.0066243479508,0.0
2024-01-01 00:05:19,1003.5491399970178,0.0
2024-01-01 00:05:20,1050.3309700233413,0.0
2024-01-01 00:05:21,1008.0509187239783,0.0
2024-01-01 00:05:22,1024.7145212461635,0.0
2024-01-01 00:05:23,1013.0587883809925,0.0
2024-01-01 00:05:24,1040.302667507924,0.0
2024-01-01 00:05:25,1009.858607520633,0.0
2024-01-01 00:05:26,1026.9294511144942,0.0
2024-01-01 00:05:27,1013.973706376531,0.0
2024-01-01 00:05:28,1006.823756546918,0.0
2024-01-01 00:05:29,1023.7850324890185,0.0
2024-01-01 00:05:30,1022.064100310471,0.0
2024-01-01 00:05:31,1010.317289991479,0.0
2024-01-01 00:05:32,1004.1265795120474,0.0
2024-01-01 00:05:33,995.4355478416725,0.0
2024-01-01 00:05:34,1006.7678726949258,0.0
2024-01-01 00:05:35,1003.3150705673039,0.0
2024-01-01 00:05:36,1015.1496230837987,0.0
2024-01-01 00:05:37,992.162314326237,0.0
2024-01-01 00:05:38,992.0837238165741,0.0
2024-01-01 00:05:39,987.4265028692474,0.0
2024-01-01 00:05:40,1021.4180790256275,0.0
2024-01-01 00:05:41,992.2452544168934,0.0
2024-01-01 00:05:42,1028.0140054458748,0.0
2024-01-01 00:05:43,1008.7993022014671,0.0
2024-01-01 00:05:44,1024.2738027906676,0.0
2024-01-01 00:05:45,1013.5728575926992,0.0
2024-01-01 00:05:46,1019.3034718149205,0.0
2024-01-01 00:05:47,986.0000500378712,0.0
2024-01-01 00:05:48,1009.155712405253,0.0
2024-01-01 00:05:49,1030.7609689627825,0.0
2024-01-01 00:05:50,1036.39518443588,0.0
2024-01-01 00:05:51,1018.039618343939,0.0
2024-01-01 00:05:52,1048.593665261461,0.0
2024-01-01 00:05:53,994.5308035889893,0.0
2024-01-01 00:05:54,1049.1296422989421,0.0
2024-01-01 00:05:55,1032.832989621578,0.0
2024-01-01 00:05:56,996.949205501366,0.0
2024-01-01 00:05:57,1013.2458619500463,0.0
2024-01-01 00:05:58,1040.0849305081772,0.0
2024-01-01 00:05:59,1029.3502072745457,0.0
2024-01-01 00:06:00,1028.8191250143498,0.0
2024-01-01 00:06:01,1021.3923777675483,0.0
2024-01-01 00:06:02,1038.0331162070015,0.0
2024-01-01 00:06:03,1039.5107966680507,0.0
2024-01-01 00:06:04,1056.4188710086867,0.0
2024-01-01 00:06:05,1043.5825338788782,0.0
2024-01-01 00:06:06,1048.2470860909286,0.0
2024-01-01 00:06:07,1052.951818925385,0.0
2024-01-01 00:06:08,1054.5255706360313,0.0
2024-01-01 00:06:09,1066.5174330664054,0.0
2024-01-01 00:06:10,1070.3146185164248,0.0
2024-01-01 00:06:11,1068.537442338229,0.0
2024-01-01 00:06:12,1090.122905240167,0.0
2024-01-01 00:06:13,1082.0495095688625,0.0
2024-01-01 00:06:14,1054.6066815164786,0.0
2024-01-01 00:06:15,1054.337348359904,0.0
2024-01-01 00:06:16,1084.4852586556576,0.0
2024-01-01 00:06:17,1061.0348494423404,0.0
2024-01-01 00:06:18,1065.2072242825382,0.0
2024-01-01 00:06:19,1075.3674938639724,0.0
2024-01-01 00:06:20,1064.8433475247432,0.0
2024-01-01 00:06:21,1088.1620193116028,0.0
2024-01-01 00:06:22,1086.361339399815,0.0
2024-01-01 00:06:23,1070.6777397848075,0.0
2024-01-01 00:06:24,1049.796288262575,0.0
2024-01-01 00:06:25,1054.8937470831463,0.0
2024-01-01 00:06:26,1071.3306349607203,0.0
2024-01-01 00:06:27,1081.8090748282416,0.0
2024-01-01 00:06:28,1028.666662494954,0.0
2024-01-01 00:06:29,1061.831774609695,0.0
2024-01-01 00:06:30,1057.3055129136349,0.0
2024-01-01 00:06:31,1079.6645764045086,0.0
2024-01-01 00:06:32,1047.7374757465009,0.0
2024-01-01 00:06:33,1025.6023117301258,0.0
2024-01-01 00:06:34,1039.2038505135822,0.0
2024-01-01 00:06:35,1061.690363194761,0.0
2024-01-01 00:06:36,1035.2049434576106,0.0
2024-01-01 00:06:37,1028.1669219135956,0.0
2024-01-01 00:06:38,1048.5879980575141,0.0
2024-01-01 00:06:39,1050.2523804356695,0.0
2024-01-01 00:06:40,1030.8591788662445,0.0
2024-01-01 00:06:41,1026.2258257444587,0.0
2024-01-01 00:06:42,1055.1274609564682,0.0
2024-01-01 00:06:43,1036.2517411145543,0.0
2024-01-01 00:06:44,997.4484815139533,0.0
2024-01-01 00:06:45,1023.907020744221,0.0
2024-01-01 00:06:46,1046.913622128521,0.0
2024-01-01 00:06:47,1035.0532971787202,0.0
2024-01-01 00:06:48,1027.0502710916064,0.0
2024-01-01 00:06:49,1066.1227533654162,0.0
2024-01-01 00:06:50,1021.8589037289761,0.0
2024-01-01 00:06:51,1036.6798277145172,0.0
2024-01-01 00:06:52,1025.1355006158944,0.0
2024-01-01 00:06:53,1024.2482679400155,0.0
2024-01-01 00:06:54,1021.9678779151623,0.0
2024-01-01 00:06:55,1030.8910897131013,0.0
2024-01-01 00:06:56,1029.5756333703685,0.0
2024-01-01 00:06:57,1034.5783877214678,0.0
2024-01-01 00:06:58,1031.6492613574592,0.0
2024-01-01 00:06:59,1045.5907026528673,0.0
2024-01-01 00:07:00,1047.7745100364098,0.0
2024-01-01 00:07:01,1020.7638420250801,0.0
2024-01-01 00:07:02,1057.932012714554,0.0
2024-01-01 00:07:03,1028.2456784354965,0.0
2024-01-01 00:07:04,1053.1318371469358,0.0
2024-01-01 00:07:05,1048.6043761781127,0.0
2024-01-01 00:07:06,1039.365659539106,0.0
2024-01-01 00:07:07,1024.0373847797432,0.0
2024-01-01 00:07:08,1055.0061585540755,0.0
2024-01-01 00:07:09,1059.9219413682192,0.0
2024-01-01 00:07:10,1088.0827748741535,0.0
2024-01-01 00:07:11,1039.0685003087972,0.0
2024-01-01 00:07:12,1050.436985743453,0.0
2024-01-01 00:07:13,1053.8881825871786,0.0
2024-01-01 00:07:14,1050.7004323792478,0.0
2024-01-01 00:07:15,1037.9106431067148,0.0
2024-01-01 00:07:16,1056.1084886400736,0.0
2024-01-01 00:07:17,1051.5859517523718,0.0
2024-01-01 00:07:18,1041.974507155236,0.0
2024-01-01 00:07:19,1060.083557555344,0.0
2024-01-01 00:07:20,1061.0898979124563,0.0
2024-01-01 00:07:21,1042.7779790570269,0.0
2024-01-01 00:07:22,1042.9827282674792,0.0
2024-01-01 00:07:23,1031.0145420545898,0.0
2024-01-01 00:07:24,1044.787040731207,0.0
2024-01-01 00:07:25,1023.4494604490604,0.0
2024-01-01 00:07:26,1024.07992576025,0.0
2024-01-01 00:07:27,1051.8922048215488,0.0
2024-01-01 00:07:28,1030.927584910834,0.0
2024-01-01 00:07:29,1024.3953968777548,0.0
2024-01-01 00:07:30,1009.254086450816,0.0
2024-01-01 00:07:31,1040.5688564226493,0.0
2024-01-01 00:07:32,1022.3962954233725,0.0
2024-01-01 00:07:33,1032.2085390814027,0.0
2024-01-01 00:07:34,1014.437196332746,0.0
2024-01-01 00:07:35,1022.5683230893031,0.0
2024-01-01 00:07:36,1035.5560942467894,0.0
2024-01-01 00:07:37,1007.5663667739531,0.0
2024-01-01 00:07:38,1013.0249155908747,0.0
2024-01-01 00:07:39,972.853680388397,0.0
2024-01-01 00:07:40,991.3629412777182,0.0
2024-01-01 00:07:41,1005.0847662983526,0.0
2024-01-01 00:07:42,1006.1874285389623,0.0
2024-01-01 00:07:43,1000.0412826128196,0.0
2024-01-01 00:07:44,986.1869748562608,0.0
2024-01-01 00:07:45,954.8909100400991,0.0
2024-01-01 00:07:46,985.9062658423621,0.0
2024-01-01 00:07:47,1010.106039309942,0.0
2024-01-01 00:07:48,999.9374866057454,0.0
2024-01-01 00:07:49,1001.9504600388047,0.0
2024-01-01 00:07:50,989.6067510314334,0.0
2024-01-01 00:07:51,955.4773893164596,0.0
2024-01-01 00:07:52,991.7928634464753,0.0
2024-01-01 00:07:53,981.3070592356709,0.0
2024-01-01 00:07:54,965.4477612474548,0.0
2024-01-01 00:07:55,1005.6668251431523,0.0
2024-01-01 00:07:56,973.9814925739308,0.0
2024-01-01 00:07:57,979.1459704093052,0.0
2024-01-01 00:07:58,959.1985184025299,0.0
2024-01-01 00:07:59,982.0096247622757,0.0
2024-01-01 00:08:00,1001.0220584032988,0.0
2024-01-01 00:08:01,963.3261942915052,0.0
2024-01-01 00:08:02,969.4183297940964,0.0
2024-01-01 00:08:03,974.4395267571269,0.0
2024-01-01 00:08:04,959.0446550658578,0.0
2024-01-01 00:08:05,976.8442141152677,0.0
2024-01-01 00:08:06,979.725510474271,0.0
2024-01-01 00:08:07,1016.948338098241,0.0
2024-01-01 00:08:08,987.3150114419885,0.0
2024-01-01 00:08:09,964.1751791455846,0.0
2024-01-01 00:08:10,975.3556491139605,0.0
2024-01-01 00:08:11,1023.6365800299541,0.0
2024-01-01 00:08:12,976.8133233747856,0.0
2024-01-01 00:08:13,998.9332714753641,0.0
2024-01-01 00:08:14,1003.5453637657768,0.0
2024-01-01 00:08:15,996.0356642521499,0.0
2024-01-01 00:08:16,994.1167785407416,0.0
2024-01-01 00:08:17,985.626901818655,0.0
2024-01-01 00:08:18,994.0414742442445,0.0
2024-01-01 00:08:19,1015.5541413884981,0.0
2024-01-01 00:08:20,997.1502439145162,0.0
2024-01-01 00:08:21,1018.8705318151616,0.0
2024-01-01 00:08:22,987.7187180810213,0.0
2024-01-01 00:08:23,998.363965146139,0.0
2024-01-01 00:08:24,972.3217512057066,0.0
2024-01-01 00:08:25,984.8395548121878,0.0
2024-01-01 00:08:26,1004.4689566827375,0.0
2024-01-01 00:08:27,996.3969404230506,0.0
2024-01-01 00:08:28,1000.8710111934564,0.0
2024-01-01 00:08:29,943.4802424008611,0.0
2024-01-01 00:08:30,947.3359176074305,0.0
2024-01-01 00:08:31,965.1088580079984,0.0
2024-01-01 00:08:32,998.1448018633005,0.0
2024-01-01 00:08:33,953.9314456363448,0.0
2024-01-01 00:08:34,961.488994001006,0.0
2024-01-01 00:08:35,958.8221268865294,0.0
2024-01-01 00:08:36,969.1604915907794,0.0
2024-01-01 00:08:37,935.1793900571961,0.0
2024-01-01 00:08:38,970.8565072276336,0.0
2024-01-01 00:08:39,951.0764411548508,0.0
2024-01-01 00:08:40,962.9139752424312,0.0
2024-01-01 00:08:41,948.9672499649798,0.0
2024-01-01 00:08:42,941.4565950946508,0.0
2024-01-01 00:08:43,947.6536216975709,0.0
2024-01-01 00:08:44,939.4383808510767,0.0
2024-01-01 00:08:45,931.6914098675701,0.0
2024-01-01 00:08:46,930.3057125853228,0.0
2024-01-01 00:08:47,936.2755949557044,0.0
2024-01-01 00:08:48,950.3156084052243,0.0
2024-01-01 00:08:49,927.2153515697074,0.0
2024-01-01 00:08:50,933.0621047020501,0.0
2024-01-01 00:08:51,958.6307125832737,0.0
2024-01-01 00:08:52,918.7205518624146,0.0
2024-01-01 00:08:53,951.5172756338943,0.0
2024-01-01 00:08:54,909.4596907032753,0.0
2024-01-01 00:08:55,912.3685785023811,0.0
2024-01-01 00:08:56,936.4700572252633,0.0
2024-01-01 00:08:57,912.8987435401042,0.0
2024-01-01 00:08:58,922.882204719802,0.0
2024-01-01 00:08:59,920.9093350583269,0.0
2024-01-01 00:09:00,915.4922596165801,0.0
2024-01-01 00:09:01,965.1760019215697,0.0
2024-01-01 00:09:02,944.4140606736141,0.0
2024-01-01 00:09:03,948.1044367667652,0.0
2024-01-01 00:09:04,981.6028155666793,0.0
2024-01-01 00:09:05,969.034340588146,0.0
2024-01-01 00:09:06,920.9469027639126,0.0
2024-01-01 00:09:07,949.831238125421,0.0
2024-01-01 00:09:08,961.9063330312372,0.0
