Timestamp,Value,Is_Attack
137,0.5963972333369317,0
138,0.8288682533377015,0
139,0.36070594292781116,1
140,0.2553801519863251,1
141,1.0,1
142,0.8320128603417987,0
143,1.0,1
144,1.0,1
145,0.9999985753656995,1
146,1.0,1
147,1.0,1
148,1.0,1
149,1.0,1
150,1.0,1
151,0.9850790276901269,1
152,1.0,1
153,1.0,1
154,0.27258937565771135,1
155,0.26769909358238536,1
156,0.2562131409173448,1
157,0.24124859694012268,1
158,0.9852984328030029,1
159,1.0,1
160,1.0,1
161,1.0,1
162,0.25102279511997594,1
163,0.3920886188090404,1
164,0.23657384143231375,1
165,1.0,1
166,0.8252546253232326,0
167,1.0,1
168,1.0,1
169,1.0,1
170,0.2700397737933617,1
171,1.0,1
172,1.0,1
173,0.8290483226126741,0
174,0.833264331256097,0
175,0.2520044488500709,1
176,1.0,1
177,0.8176514530173452,0
178,1.0,1
179,0.9999985753656995,1
180,0.9999985753656995,1
181,1.0,1
182,1.0,1
183,1.0,1
184,0.8287209720751397,0
185,1.0,1
186,0.8302566797965777,0
187,1.0,1
188,1.0,1
189,0.9999985753656995,1
190,1.0,1
191,1.0,1
192,1.0,1
193,1.0,1
194,0.36721372030807076,1
195,1.0,1
196,0.24735610487639725,1
197,0.8272611660237882,0
198,0.2461726475116648,1
199,0.999780594887124,1
200,1.0,1
201,0.9999985753656995,1
202,1.0,1
203,1.0,1
204,1.0,1
205,0.9999985753656995,1
206,0.2470010397570789,1
207,0.8303671742530032,0
208,1.0,1
209,0.2470079709864602,1
210,0.27266876614716323,1
211,1.0,1
212,1.0,1
213,0.999780594887124,1
214,1.0,1
215,0.9929776117536653,1
216,0.2470587893269654,1
217,0.26759793435245993,1
218,0.27533863391639923,1
219,1.0,1
220,0.760704848720525,0
221,0.749192125937871,0
222,0.8253528841181536,0
223,0.999780594887124,1
224,0.7804567142617681,0
225,1.0,1
226,1.0,1
227,0.2535757820470125,1
228,1.0,1
229,1.0,1
230,0.9999985753656995,1
231,1.0,1
232,0.6249618395846094,0
233,1.0,1
234,0.8303061283127461,0
235,1.0,1
236,0.2497986935321467,1
237,0.8340573867219573,0
238,0.999780594887124,1
239,1.0,1
240,1.0,1
241,1.0,1
242,0.9999985753656995,1
243,0.999780594887124,1
244,1.0,1
245,1.0,1
246,1.0,1
247,0.8150928932866475,0
248,0.07287719602765479,1
249,0.24513720501156003,1
250,0.8334203579522803,0
251,1.0,1
252,1.0,1
253,1.0,1
254,1.0,1
255,0.25054215277350916,1
256,1.0,1
257,0.23842208676451956,1
258,0.9999985753656995,1
259,0.2610742395230287,1
260,0.8292465476167821,0
261,0.999780594887124,1
262,0.8316792352932394,0
263,1.0,1
264,0.9999985753656995,1
265,1.0,1
266,0.8202263960559834,0
267,1.0,1
268,1.0,1
269,0.8109149761754546,1
270,0.2564070928606649,1
271,0.8278690270172779,0
272,1.0,1
273,1.0,1
274,0.26341455291701227,1
275,0.2661611129223368,1
276,0.5949209751943245,0
277,1.0,1
278,1.0,1
279,0.24705733085366277,1
280,0.6276732111902292,0
281,1.0,1
282,0.359595090925112,1
283,0.24638126725110818,1
284,1.0,1
285,1.0,1
286,1.0,1
287,1.0,1
288,1.0,1
289,1.0,1
290,0.999780594887124,1
291,1.0,1
292,0.24859645913797143,1
293,1.0,1
294,0.24989580208138945,1
295,1.0,1
296,1.0,1
297,0.9870536737060115,1
298,0.812816866402738,0
299,1.0,1
300,1.0,1
301,1.0,1
302,0.2537083142051162,1
303,0.7551389569078828,0
304,0.7237227247849619,0
305,1.0,1
306,0.8439925848433301,0
307,1.0,1
308,0.9999985753656995,1
309,0.999780594887124,1
310,1.0,1
311,1.0,1
312,0.999780594887124,1
313,1.0,1
314,0.9999985753656995,1
315,0.26714573966969796,1
316,1.0,1
317,0.25237469476167634,1
318,0.26495346235539663,1
319,0.27368930371312217,1
320,0.8367839082888021,0
321,1.0,1
322,0.9999985753656995,1
323,0.827949472025009,0
324,0.999780594887124,1
325,0.24003237256155108,1
326,0.6642091073741166,0
327,1.0,1
328,0.7876950025886514,0
329,1.0,1
330,0.9999985753656995,1
331,0.8319596168258403,0
332,0.8272627261464793,0
333,0.999780594887124,1
334,0.23604552463999223,1
335,0.8303873908543186,0
336,1.0,1
337,1.0,1
338,1.0,1
339,1.0,1
340,1.0,1
341,0.991880586189285,1
342,1.0,1
343,0.5950322635116588,0
344,0.2566172378680069,1
345,1.0,1
346,0.4847853428832253,0
347,0.24427893812194665,1
348,0.281284216752022,1
349,0.2529175672737766,1
350,0.2661854067641268,1
351,0.7939638814743526,0
352,0.9995611897742479,1
353,1.0,1
354,1.0,1
355,0.8273723545924834,0
356,1.0,1
357,1.0,1
358,0.9999985753656995,1
359,0.8310240388836513,0
360,1.0,1
361,1.0,1
362,0.8272789606862608,0
363,0.37309708502609923,1
364,0.6313527458333978,0
365,0.999780594887124,1
366,0.3748739106633448,1
367,0.7510820282721357,0
368,1.0,1
369,0.6710817304611355,0
370,1.0,1
371,1.0,1
372,0.999780594887124,1
373,0.7405590998969582,0
374,1.0,1
375,1.0,1
376,0.5992336480165381,0
377,1.0,1
378,0.9863954583673832,1
379,1.0,1
380,1.0,1
381,1.0,1
382,1.0,1
383,0.2527166083713667,1
384,1.0,1
385,0.2575098561336354,1
386,0.9868342685931354,1
387,0.26278809514045937,1
388,0.9999985753656995,1
389,0.2538182240200772,1
390,1.0,1
391,0.3523176325455936,1
392,1.0,1
393,0.8079876023380373,1
394,1.0,1
395,0.37296338799222345,1
396,1.0,1
397,0.9999985753656995,1
398,0.999780594887124,1
399,0.3884572705099731,1
400,1.0,1
401,0.9905641555120286,1
402,0.8310906442419946,0
403,1.0,1
404,1.0,1
405,0.34738471047938224,1
406,1.0,1
407,0.8301432118910037,0
408,0.9995611897742479,1
409,0.2756619808201685,1
410,0.24276456791875917,1
411,1.0,1
412,1.0,1
413,0.9999985753656995,1
414,1.0,1
415,0.9868342685931354,1
416,1.0,1
417,1.0,1
418,1.0,1
419,0.35684878105398565,1
420,0.850642208484229,1
421,0.999780594887124,1
422,0.8347642752321963,0
423,1.0,1
424,0.65126245058985,0
425,1.0,1
426,1.0,1
427,0.4342804611260126,0
428,0.8325586956382287,0
429,1.0,1
430,0.8285576528975865,0
431,0.9999985753656995,1
432,0.7414081382646921,0
433,0.9927582066407893,1
434,1.0,1
435,0.2759668180673859,1
436,1.0,1
437,1.0,1
438,0.9999985753656995,1
439,0.9881506992703918,1
440,1.0,1
441,1.0,1
442,1.0,1
443,0.9999985753656995,1
444,1.0,1
445,0.9999985753656995,1
446,1.0,1
447,0.8294769661467727,0
448,0.24650217483683298,1
449,0.7328810565774494,0
450,0.999780594887124,1
451,0.9999985753656995,1
452,0.9999985753656995,1
453,1.0,1
454,0.38027263814504736,1
455,0.8305284249451168,0
456,0.9999985753656995,1
457,0.2558162548154257,1
458,1.0,1
459,0.3626756017891634,1
460,0.9995611897742479,1
461,1.0,1
462,0.9999985753656995,1
463,1.0,1
464,0.8305870900744395,0
465,1.0,1
466,0.9883701043832679,1
467,1.0,1
468,0.24983328626181042,1
469,0.8327779443758043,0
470,0.8294061045642214,0
471,1.0,1
472,0.2483436620917046,1
473,0.27184971598473134,1
474,0.98880891460902,1
475,1.0,1
476,0.25817859913212043,1
477,0.8287080488993837,0
478,1.0,1
479,0.826402698676875,0
480,1.0,1
481,0.8281939817811865,0
482,1.0,1
483,1.0,1
484,0.3577734728842333,1
485,1.0,1
486,0.8296128618014392,0
487,0.999780594887124,1
488,1.0,1
489,0.999780594887124,1
490,1.0,1
491,0.7257062039975702,0
492,0.25445445811965844,1
493,1.0,1
494,0.2576837269297816,1
495,0.23558887642438645,1
496,0.9999985753656995,1
497,0.9995611897742479,1
498,1.0,1
499,1.0,1
500,0.2612765579828795,1
501,0.9999985753656995,1
502,1.0,1
503,0.35457449687859705,1
504,0.9999985753656995,1
505,0.23816850891098548,1
506,0.25154921238581673,1
507,1.0,1
508,1.0,1
509,0.2667804743609893,1
510,1.0,1
511,1.0,1
512,0.2795048839330754,1
513,0.8154722853026157,0
514,0.2765464324544078,1
515,0.999780594887124,1
516,1.0,1
517,0.999780594887124,1
518,0.8315923707923963,0
519,0.8285442325882166,0
520,1.0,1
521,0.368645327007159,1
522,0.25697890618084773,1
523,0.2454857346235363,1
524,0.999780594887124,1
525,0.26352148770853107,1
526,1.0,1
527,1.0,1
528,0.5464544757111732,0
529,0.9999985753656995,1
530,0.8353258230067583,0
531,0.3656813119000792,1
532,0.2619371148292975,1
533,1.0,1
534,0.4502601700685323,0
535,1.0,1
536,0.2484510394299246,1
537,0.9999985753656995,1
538,1.0,1
539,0.8296401262246832,0
540,0.9870536737060115,1
541,0.999780594887124,1
542,0.26293036919461377,1
543,0.1313304870453675,1
544,0.5950322635116588,0
545,0.25661041433503695,1
546,0.8262785858592643,0
547,1.0,1
548,1.0,1
549,0.2517387865260017,1
550,0.8560576569147669,0
551,0.7664423261526158,0
552,0.8325795002535116,0
553,0.266232964527187,1
554,0.6838442068164985,0
555,1.0,1
556,0.9999985753656995,1
557,0.24656131102706386,1
558,0.8319038816333639,0
559,1.0,1
560,1.0,1
561,0.7513502568546677,0
562,0.37314583723808137,1
563,1.0,1
564,0.8291305571913078,0
565,0.9942940424309218,1
566,1.0,1
567,1.0,1
568,0.8319195257132499,0
569,0.7795585721688225,0
570,1.0,1
571,0.6138417625726709,0
572,0.8278367999384121,0
573,0.7677627669869962,0
574,0.999780594887124,1
575,0.8256181435291243,0
576,1.0,1
577,1.0,1
578,0.8347860546876242,0
579,1.0,1
580,0.26316960589757266,1
581,0.24767517677024942,1
582,1.0,1
583,1.0,1
584,0.8133165675679008,0
585,0.27043987802611663,1
586,0.7289180717382364,0
587,0.8327340308466461,0
588,0.355735277622585,1
589,0.999780594887124,1
590,0.8331729891333556,0
591,0.9852984328030029,1
592,0.9995611897742479,1
593,1.0,1
594,1.0,1
595,1.0,1
596,1.0,1
597,0.9879312941575157,1
598,0.9999985753656995,1
599,0.999780594887124,1
600,1.0,1
601,0.254219159309156,1
602,1.0,1
603,0.9833237867871183,1
604,1.0,1
605,0.8349976361601977,0
606,0.8292387128045262,0
607,1.0,1
608,0.8834077433321591,0
609,0.49795807251077606,0
610,1.0,1
611,1.0,1
612,0.8307980104781849,0
613,1.0,1
614,1.0,1
615,0.9999985753656995,1
616,0.8310172255429178,0
617,1.0,1
618,0.25197598486298495,1
619,0.8298452427801335,0
620,0.8340306431058755,0
621,1.0,1
622,1.0,1
623,0.999780594887124,1
624,0.999780594887124,1
625,0.2362661068475672,1
626,0.2564795422446481,1
627,0.22953185501534476,1
628,0.2484983013149379,1
629,0.26169294648179897,1
630,0.729068641017442,0
631,0.9857372430287551,1
632,0.9999985753656995,1
633,0.9999985753656995,1
634,1.0,1
635,0.25970905776457476,1
636,0.2350543415237704,1
637,0.8758709251336497,1
638,1.0,1
639,0.9999985753656995,1
640,0.24823424098000352,1
641,0.9874924839317637,1
642,0.8363466499407066,0
643,1.0,1
644,0.8490464991850366,0
645,1.0,1
646,1.0,1
647,0.2480906167290746,1
648,1.0,1
649,1.0,1
650,0.999780594887124,1
651,1.0,1
652,1.0,1
653,1.0,1
654,0.999780594887124,1
655,1.0,1
656,1.0,1
657,1.0,1
658,1.0,1
659,0.7719406411180622,0
660,0.6486949780476836,0
661,1.0,1
662,0.9999985753656995,1
663,0.8314240570284619,0
664,0.822812670799875,0
665,0.999780594887124,1
666,1.0,1
667,0.44379051614960474,1
668,1.0,1
669,0.37015682321165283,1
670,0.9995611897742479,1
671,1.0,1
672,0.9999985753656995,1
673,1.0,1
674,1.0,1
675,1.0,1
676,0.25685712583470865,1
677,1.0,1
678,1.0,1
679,0.8309482060716307,0
680,0.9925388015279133,1
681,0.8290415388274909,0
682,1.0,1
683,1.0,1
684,0.8173249384673803,0
685,0.24402370158015949,1
686,1.0,1
687,0.999780594887124,1
688,1.0,1
689,0.7496567636839596,0
690,0.9999985753656995,1
691,0.999780594887124,1
692,1.0,1
693,0.8250995604132242,0
694,0.2550148067225374,1
695,1.0,1
696,1.0,1
697,1.0,1
698,1.0,1
699,0.9855178379158789,1
700,1.0,1
701,1.0,1
702,1.0,1
703,0.9999985753656995,1
704,1.0,1
705,1.0,1
706,0.999780594887124,1
707,0.3881320240797231,1
708,1.0,1
709,1.0,1
710,0.2819716813402398,1
711,0.9999985753656995,1
712,0.829045524152413,0
713,1.0,1
714,0.26997705048335036,1
715,0.2672780771461327,1
716,0.260296311097569,1
717,1.0,1
718,1.0,1
719,0.8344691597358498,0
720,0.2531251582747556,1
721,0.6574966659919683,0
722,1.0,1
723,0.2422047349679822,1
724,1.0,1
725,0.999780594887124,1
726,1.0,1
727,0.8827822398389745,0
728,1.0,1
729,1.0,1
730,1.0,1
731,0.9999985753656995,1
732,1.0,1
733,1.0,1
734,0.7785623847225539,0
735,0.2565595409547125,1
736,1.0,1
737,0.24902401242240682,1
738,0.2583291182292483,1
739,0.8226489119216479,1
740,1.0,1
741,0.9942940424309218,1
742,0.82919293280896,0
743,0.24101069342286974,1
744,1.0,1
745,1.0,1
746,1.0,1
747,0.9560502287041087,1
748,1.0,1
749,0.23490328245760275,1
750,0.7534218747158451,0
751,0.6661210307357365,0
752,1.0,1
753,0.24715493404080638,1
754,1.0,1
755,0.9999985753656995,1
756,0.8252522376527677,0
757,0.7721851718783813,0
758,1.0,1
759,0.8279953871916995,0
760,0.999780594887124,1
761,0.8274953583881922,0
762,0.8336056652290706,0
763,0.260727648979391,1
764,1.0,1
765,0.6980322585335543,0
766,0.8224677691983474,1
767,0.7170725160075923,0
768,0.41007595159885135,0
769,1.0,1
770,0.999780594887124,1
771,0.8332051158251793,0
772,1.0,1
773,0.9999985753656995,1
774,0.9999985753656995,1
775,0.8220599122065738,0
776,0.2623149916785941,1
777,1.0,1
778,0.9999985753656995,1
779,0.2572305087781926,1
780,0.8290472083731689,0
781,1.0,1
782,0.7978344978410894,0
783,0.9953910679953021,1
784,1.0,1
785,0.9859566481416312,1
786,1.0,1
787,0.999780594887124,1
788,0.828478134566703,0
789,1.0,1
790,0.9999985753656995,1
791,0.8354468184491938,0
792,1.0,1
793,1.0,1
794,0.723249101803123,0
795,0.3885682060629269,1
796,1.0,1
797,0.9995611897742479,1
798,1.0,1
799,0.8421457519409,0
800,0.8313466928214216,0
801,1.0,1
802,0.2366216298088942,1
803,1.0,1
804,0.8307929598054736,0
805,0.821589249876856,0
806,0.24415630210631958,1
807,1.0,1
808,0.24468167551516773,1
809,1.0,1
810,1.0,1
811,1.0,1
812,1.0,1
813,0.2687654349727651,1
814,0.8284871894145107,0
815,0.7681401661627473,0
816,0.999780594887124,1
817,0.25692122605638396,1
818,1.0,1
819,0.26149404198968157,1
820,0.9995611897742479,1
821,0.9910029657377808,1
822,1.0,1
823,0.9999985753656995,1
824,0.8290138989355894,0
825,0.9999985753656995,1
826,1.0,1
827,0.376852439061693,1
828,1.0,1
829,0.36556119024219313,1
830,0.25607789981909507,1
831,0.2520771440929104,1
832,1.0,1
833,1.0,1
834,0.9697220944231024,1
835,0.999780594887124,1
836,1.0,1
837,1.0,1
838,0.2609469747025805,1
839,0.999780594887124,1
840,1.0,1
841,0.8415931976710708,0
842,1.0,1
843,0.999780594887124,1
844,1.0,1
845,0.8281568571515249,0
846,1.0,1
847,0.9999985753656995,1
848,1.0,1
849,0.7397269848426289,0
850,0.3710878016674869,1
851,0.2601155199745718,1
852,0.6482116981279401,0
853,1.0,1
854,1.0,1
855,0.8308066992661762,0
856,1.0,1
857,1.0,1
858,1.0,1
859,1.0,1
860,0.8332004624136805,0
861,0.8308164988830833,0
862,1.0,1
863,0.7869718712410567,1
864,0.9999985753656995,1
865,0.24525823345547834,1
866,0.2640619986267715,1
867,0.25451207986863666,1
868,0.999780594887124,1
869,0.3842707661940761,1
870,0.8310599768611837,0
871,0.8011379323950675,0
872,0.9999985753656995,1
873,0.07403396826932321,1
874,0.3680578740246065,1
875,1.0,1
876,1.0,1
877,0.999780594887124,1
878,1.0,1
879,0.2467943434940929,1
880,1.0,1
881,1.0,1
882,1.0,1
883,0.999780594887124,1
884,1.0,1
885,1.0,1
886,0.9999985753656995,1
887,0.828665275471783,0
888,0.264898180207975,1
889,0.2585793867498042,1
890,0.8283732787410067,0
891,0.24212700316678348,1
892,0.999780594887124,1
893,0.8248193412810174,0
894,0.42600522286352316,1
895,1.0,1
896,0.9999985753656995,1
897,1.0,1
898,0.6531933121506851,0
899,0.25808453138626747,1
900,1.0,1
901,0.9999985753656995,1
902,0.830724016736759,0
903,0.7959392847432407,0
904,1.0,1
905,1.0,1
906,0.25176010735052545,1
907,0.8211552542478188,1
908,0.9999985753656995,1
909,0.827556487012711,0
910,0.83172047772339,0
911,0.2762373911362192,1
912,1.0,1
913,0.9999985753656995,1
914,1.0,1
915,0.9925388015279133,1
916,1.0,1
917,0.9999985753656995,1
918,0.999780594887124,1
919,1.0,1
920,1.0,1
921,1.0,1
922,0.2680165891948529,1
923,0.9912223708506568,1
924,0.9999985753656995,1
925,0.999780594887124,1
926,0.8318605160464081,0
927,1.0,1
928,1.0,1
929,0.999780594887124,1
930,0.8158222498325953,0
931,0.23641129030549538,1
932,0.8539339640934086,0
933,0.8292443986360646,0
934,1.0,1
935,0.24329608457368113,1
936,0.7553651841414096,0
937,0.8318946580384572,0
938,0.9999985753656995,1
939,1.0,1
940,1.0,1
941,1.0,1
942,1.0,1
943,0.23741049446526516,1
944,1.0,1
945,1.0,1
946,0.6515709069503071,0
947,1.0,1
948,1.0,1
949,1.0,1
950,0.2517243065359315,1
951,1.0,1
952,0.3597842693432576,1
953,0.7718458879090211,0
954,0.6023747223549952,0
955,0.8147049521343319,1
956,0.999780594887124,1
957,1.0,1
958,0.2748137310918112,1
959,0.9999985753656995,1
960,1.0,1
961,0.8208946665624183,0
962,0.9999985753656995,1
963,0.999780594887124,1
964,0.2563100874526542,1
965,0.7712970399701273,1
966,1.0,1
967,1.0,1
968,0.23884622608122155,1
969,0.7801437993201896,0
970,0.6650792891009606,0
971,0.999780594887124,1
972,1.0,1
973,1.0,1
974,0.3884081225759516,1
975,0.8381702336555842,0
976,1.0,1
977,0.8366597604760395,0
978,0.999780594887124,1
979,1.0,1
980,0.9999985753656995,1
981,0.8346465152597645,0
982,1.0,1
983,0.2650975093271784,1
984,0.5012377691669793,0
985,0.2563783830147226,1
986,1.0,1
987,0.8284841082936693,0
988,0.633368647631053,0
989,1.0,1
990,1.0,1
991,0.999780594887124,1
992,1.0,1
993,1.0,1
994,1.0,1
995,1.0,1
996,0.27061094250974965,1
997,0.9999985753656995,1
998,0.23906841375506538,1
999,0.23877546429053817,1
1000,1.0,1
1001,1.0,1
1002,0.999780594887124,1
1003,1.0,1
1004,1.0,1
1005,1.0,1
1006,1.0,1
1007,1.0,1
1008,1.0,1
1009,1.0,1
1010,0.999780594887124,1
1011,1.0,1
1012,0.999780594887124,1
1013,0.37238707089014045,1
1014,1.0,1
1015,1.0,1
1016,1.0,1
1017,1.0,1
1018,0.2718692183817315,1
1019,0.26298430137921347,1
1020,1.0,1
1021,1.0,1
1022,1.0,1
1023,0.3804473654781694,1
1024,1.0,1
1025,1.0,1
1026,0.2598214286046781,1
1027,0.9999985753656995,1
1028,0.2461908020822737,1
1029,0.9999985753656995,1
1030,1.0,1
1031,1.0,1
1032,0.9940746373180457,1
1033,0.8615174479521648,0
1034,0.7021314166733607,0
1035,0.8353855542334542,0
1036,0.35944213233246364,1
1037,0.3807148445716,1
1038,1.0,1
1039,0.9999985753656995,1
1040,0.2662614913449949,1
1041,0.8139939460498338,0
1042,1.0,1
1043,0.2713731985551326,1
1044,0.37990144581532836,1
1045,0.9999985753656995,1
1046,0.24908784953371382,1
1047,0.999780594887124,1
1048,1.0,1
1049,1.0,1
1050,0.999780594887124,1
1051,0.829705158974105,0
1052,1.0,1
1053,0.999780594887124,1
1054,0.6666786104699288,0
1055,0.9999985753656995,1
1056,1.0,1
1057,1.0,1
1058,0.7586989043857848,1
1059,0.9956104731081782,1
1060,0.2620956081453115,1
1061,1.0,1
1062,1.0,1
1063,1.0,1
1064,1.0,1
1065,0.9999985753656995,1
1066,0.3769635865478278,1
1067,0.9999985753656995,1
1068,0.5988279413318267,0
1069,0.28561416551977653,1
1070,1.0,1
1071,1.0,1
1072,0.2490677161426578,1
1073,0.26749243827248537,1
1074,0.6205388150293537,0
1075,0.24862768884722306,1
1076,0.999780594887124,1
1077,0.24654629106795403,1
1078,1.0,1
1079,0.9999985753656995,1
1080,0.8277130277660752,0
1081,0.24137707745079176,1
1082,1.0,1
1083,1.0,1
1084,0.9870536737060115,1
1085,1.0,1
1086,1.0,1
1087,1.0,1
1088,0.856238035636295,0
1089,0.9907835606249047,1
1090,0.26573180569926186,1
1091,1.0,1
1092,0.374619792840771,1
1093,1.0,1
1094,0.9872730788188875,1
1095,0.27938417205709315,1
1096,1.0,1
1097,0.8274779089478814,0
1098,1.0,1
1099,0.999780594887124,1
1100,1.0,1
1101,1.0,1
1102,0.8206333803069003,0
1103,0.9999985753656995,1
1104,1.0,1
1105,0.8382607363075689,0
1106,0.2490741241918301,1
1107,1.0,1
1108,0.8909556589005934,1
1109,0.8029182050662733,0
1110,1.0,1
1111,0.830657910817912,0
1112,0.9999985753656995,1
1113,0.9866148634802594,1
1114,0.6340598019862412,0
1115,0.9999985753656995,1
1116,1.0,1
1117,1.0,1
1118,1.0,1
1119,1.0,1
1120,1.0,1
1121,1.0,1
1122,0.7352149599549882,0
1123,0.8302333162230096,0
1124,0.26358590506353485,1
1125,0.25876735279941265,1
1126,0.261353511148763,1
1127,1.0,1
1128,1.0,1
1129,1.0,1
1130,0.2542739084002812,1
1131,0.8240903459310426,0
1132,0.8165876598295221,0
1133,0.9940746373180457,1
1134,1.0,1
1135,1.0,1
1136,0.26219456268448316,1
1137,1.0,1
1138,1.0,1
1139,0.9850790276901269,1
1140,1.0,1
1141,0.9999985753656995,1
1142,0.26120170018037464,1
1143,1.0,1
1144,0.23723423111129704,1
1145,1.0,1
1146,0.25476619175656945,1
1147,0.9999985753656995,1
1148,0.25561393635557483,1
1149,1.0,1
1150,0.3808346785665965,1
1151,1.0,1
1152,1.0,1
1153,0.7469732318947646,0
1154,0.25015626634858695,1
1155,1.0,1
1156,0.9874924839317637,1
1157,0.23114965079193117,1
1158,1.0,1
1159,1.0,1
1160,1.0,1
1161,1.0,1
1162,0.8347344934514533,0
1163,1.0,1
1164,1.0,1
1165,0.3663355842044644,1
1166,0.3696654977561253,1
1167,0.8069437830706994,0
1168,0.9931970168665414,1
1169,0.999780594887124,1
1170,1.0,1
1171,1.0,1
1172,0.825857803926782,0
1173,1.0,1
1174,0.6997799638049933,0
1175,1.0,1
1176,0.25913323488768264,1
1177,0.4178511438884033,0
1178,0.9999985753656995,1
1179,1.0,1
1180,0.8298529477849815,0
1181,0.2651864260054605,1
1182,0.3634383897600582,1
1183,0.9999985753656995,1
1184,0.9995611897742479,1
1185,0.9999985753656995,1
1186,0.6171177189964269,0
1187,0.8273671126716262,0
1188,1.0,1
1189,0.7545646538911696,0
1190,0.2478101016633015,1
1191,0.999780594887124,1
1192,0.2670488254638298,1
1193,1.0,1
1194,0.999780594887124,1
1195,1.0,1
1196,0.26595801365521854,1
1197,0.9999985753656995,1
1198,1.0,1
1199,1.0,1
1200,0.9894671299476483,1
1201,0.8321583645404484,0
1202,1.0,1
1203,0.26488011309812437,1
1204,1.0,1
1205,1.0,1
1206,0.9999985753656995,1
1207,1.0,1
1208,1.0,1
1209,0.999780594887124,1
1210,1.0,1
1211,0.8194806562020951,0
1212,0.9894671299476483,1
1213,0.2596413142195853,1
1214,1.0,1
1215,0.8810162321226893,0
1216,1.0,1
1217,0.26712738489695775,1
1218,0.8278741890036784,0
1219,1.0,1
1220,1.0,1
1221,1.0,1
1222,1.0,1
1223,1.0,1
1224,0.380084261878179,1
1225,0.2648639657961563,1
1226,0.44437214103830447,0
1227,0.2568811320136091,1
1228,1.0,1
1229,1.0,1
1230,0.9995611897742479,1
1231,0.3773912155619718,1
1232,1.0,1
1233,1.0,1
1234,0.2733910228347655,1
1235,1.0,1
1236,1.0,1
1237,0.8303606580665414,0
1238,0.25921658468478714,1
1239,0.8239652721264351,0
1240,1.0,1
1241,0.2546186671535903,1
1242,1.0,1
1243,1.0,1
1244,0.2628775785208758,1
1245,1.0,1
1246,0.37007013467582706,1
1247,0.6260438270858749,0
1248,0.3821269488736882,1
1249,0.3738617783950507,1
1250,1.0,1
1251,1.0,1
1252,0.999780594887124,1
1253,1.0,1
1254,1.0,1
1255,0.9999985753656995,1
1256,0.6236826342460591,0
1257,1.0,1
1258,1.0,1
1259,1.0,1
1260,0.9995611897742479,1
